1.000000000000000000e+00 1.572096051834470098e-01 -1.019921312288686183e-01 6.378594144512868269e-05 1.922650202831830898e-02 2.854089809206573902e-02 8.286818670785869173e-03 1.123827786540402413e-02 1.696485096846055834e-02 1.449999666113416588e-02
1.100000000000000089e+00 1.249228678744097876e-01 1.384950780331422986e-02 2.842736454181123834e-02 3.639719325096724134e-02 4.311850240248981531e-02 3.758637699493038581e-02 3.109258195928905899e-02 2.756077981231982305e-02 2.695156324965826758e-02
1.200000000000000178e+00 -1.054292031236719884e-02 2.115313030420563900e-02 4.311777617185411776e-02 5.492541880898142714e-02 3.763783001911264608e-02 3.445529992997828361e-02 3.738708704823381218e-02 3.826969915192082045e-02 4.058238690048885516e-02
1.300000000000000044e+00 1.553034363314327870e-01 1.040375388661509276e-01 4.552915288595785898e-02 8.476975112474527396e-02 6.165837784445917652e-02 6.021917843281412996e-02 5.471755491725800724e-02 5.485810175350074036e-02 5.625787059471656221e-02
1.400000000000000133e+00 4.388877578971962790e-02 1.805840431369095112e-01 5.664138439853010076e-02 8.882889226804904781e-02 7.415060705894914450e-02 7.295972756882784793e-02 7.106343008795652783e-02 7.172814968316688911e-02 6.965662652020206125e-02
1.500000000000000000e+00 6.031840065277006835e-02 1.051259950091186224e-01 7.552565142410362642e-02 1.142765642252411701e-01 8.610900714482801199e-02 9.163003929811062986e-02 9.156909527101939061e-02 8.660931177420524985e-02 8.518318761646333226e-02
1.600000000000000089e+00 1.985088531906358256e-01 1.563474868008492003e-01 1.102636020362515734e-01 1.120300639479730187e-01 9.058724440764481800e-02 1.027680263001450600e-01 1.041300789097389934e-01 1.038557588627926631e-01 1.033606132734036787e-01
1.700000000000000178e+00 1.082655766772096795e-01 9.818573023670232325e-02 7.592517305103343994e-02 1.307732927446971227e-01 1.100322826331730786e-01 1.180940429815474785e-01 1.175394938152509589e-01 1.151182793856298930e-01 1.167906021857617327e-01
1.800000000000000044e+00 1.981038116767998569e-01 3.041235766679768748e-02 7.700544131171874196e-02 1.280985199011357156e-01 1.396391412770069951e-01 1.349467590284784968e-01 1.338174308835762272e-01 1.366991569202147538e-01 1.322024437191587631e-01
1.900000000000000133e+00 2.455737188467111420e-01 1.610419424286293477e-01 1.476790000465205144e-01 1.221155904579504931e-01 1.359579279660295681e-01 1.481868977441217761e-01 1.516698592450995975e-01 1.489938974452621190e-01 1.482306065586251331e-01
2.000000000000000000e+00 2.650697814229964755e-01 1.722928267696794413e-01 1.502612245362955901e-01 2.007527509289696033e-01 1.675092711639900034e-01 1.629466350182294243e-01 1.631582041293380969e-01 1.619460399264193995e-01 1.606362460656302893e-01
2.100000000000000089e+00 1.722504718740605900e-01 2.049733318360055789e-01 1.746481273041725901e-01 1.663754670485212694e-01 1.771370911686141469e-01 1.727683751582921867e-01 1.677122292277061222e-01 1.719502753998205236e-01 1.725497261759229850e-01
2.200000000000000178e+00 -6.476921580935240952e-03 2.695728682765899387e-01 2.150233282246629685e-01 2.031265057052581147e-01 2.009116060295219330e-01 1.884340720725726226e-01 1.807860246688286487e-01 1.826379532899487512e-01 1.848969630699557332e-01
2.300000000000000266e+00 3.518651255086944207e-01 1.495763451797365029e-01 1.795855257772582536e-01 1.964142459085236880e-01 1.859208458623751448e-01 1.955968495647066596e-01 1.955243770539923653e-01 1.952737771773803699e-01 1.923517041029478569e-01
2.400000000000000355e+00 9.589860944125193354e-02 2.003030354744541053e-01 2.019766676173204989e-01 1.799039649561231247e-01 1.951298012138355797e-01 2.007960838889117638e-01 2.001818987153474450e-01 2.020794163781030328e-01 2.012088895987008408e-01
2.500000000000000000e+00 2.171634979544116717e-01 2.697135777685281122e-01 1.872165994861112737e-01 2.142183363298263976e-01 2.047382901964898416e-01 2.028360073685608056e-01 2.073556150261837705e-01 2.067766666771352346e-01 2.062178786882039594e-01
2.600000000000000089e+00 1.275208457153105823e-01 2.581848725456187821e-01 1.671960034669663364e-01 2.534895485181090646e-01 2.115233795180802567e-01 2.147039291708381648e-01 2.061855558473619232e-01 2.092578938898932983e-01 2.092058918071022511e-01
2.700000000000000178e+00 2.703198097760666774e-01 2.061307664843993470e-01 2.110775854060417123e-01 2.131448873951849177e-01 2.053539713045796355e-01 2.144754163036607930e-01 2.123420740639612447e-01 2.089613521531028251e-01 2.085513099016710614e-01
2.800000000000000266e+00 1.672002352482698795e-01 2.697766622337635090e-01 2.161142703755584982e-01 1.680742437671655654e-01 2.209240179687331773e-01 2.097165848920566900e-01 2.067271938385163987e-01 2.071529627853739564e-01 2.078644545474438721e-01
2.900000000000000355e+00 1.645990269711577469e-01 2.232878986391435283e-01 2.836908681802266519e-01 1.870009933059887663e-01 1.964570781862161331e-01 2.057054842804260930e-01 2.019668273707733996e-01 2.047354842535083486e-01 2.018644448236795175e-01
3.000000000000000000e+00 2.036745859836447403e-01 1.960274359171880754e-01 1.813205935906560817e-01 1.966232575294175056e-01 1.796800849147462686e-01 1.871534075502833128e-01 1.941104534512874402e-01 1.941086384921632546e-01 1.950326550636281298e-01
3.100000000000000089e+00 1.920514339620349731e-01 1.794256636408216310e-01 1.543450623072945838e-01 1.985062294559362672e-01 1.741344411557915473e-01 1.794895367386449558e-01 1.903922326917741881e-01 1.845534444203556224e-01 1.850618388666642744e-01
3.200000000000000178e+00 3.424935676278543784e-01 1.828013819789728045e-01 1.744600981918116578e-01 1.679471409721257635e-01 1.774012740621330464e-01 1.807509091058460138e-01 1.751050224201740613e-01 1.728328365044086434e-01 1.716571086030942994e-01
3.300000000000000266e+00 1.458662450770499552e-01 5.981051583493726675e-02 1.484049599025104860e-01 1.615477875882923575e-01 1.511171262475383692e-01 1.547085538465298449e-01 1.531549450091948539e-01 1.530262904836638960e-01 1.561839707816735090e-01
3.400000000000000355e+00 1.943910302611417118e-01 2.199367341284158006e-01 1.358333557968321448e-01 1.079829794481781402e-01 1.318926101376068638e-01 1.352064212125779763e-01 1.393910859560958670e-01 1.368997356662521869e-01 1.369732566610172564e-01
3.500000000000000000e+00 -3.831972149043838538e-02 1.845594886352944775e-01 7.028291217049867368e-02 1.065073772236066751e-01 1.117724196339629356e-01 1.098999604239095651e-01 1.130674508423257785e-01 1.124480329148949964e-01 1.142539739619491401e-01
3.600000000000000089e+00 7.160233174532060207e-02 1.305147438586016229e-01 8.008071045863375537e-02 1.309217383860509787e-01 8.402944598603670490e-02 9.052212215275762253e-02 9.350312689099253560e-02 8.960941180934689498e-02 8.917539726952899981e-02
3.700000000000000178e+00 1.731612540026394031e-01 5.492765371224860027e-02 9.299391544360494088e-02 8.220606479456019078e-02 5.244260456980311125e-02 6.220073112609837002e-02 5.614696633721699692e-02 5.955081274956099124e-02 6.056748977880489077e-02
3.800000000000000266e+00 8.945284386369517504e-02 1.125713708565761889e-01 2.044443643215235543e-02 5.730344968155896834e-02 1.900171560101541340e-02 2.843961954611141929e-02 2.767845687399599075e-02 3.320242357702719860e-02 3.153301977386801375e-02
3.900000000000000355e+00 2.095541990278044012e-02 9.625517787766141309e-02 5.699677460795677872e-03 -6.172478311192833127e-03 9.145829387152177789e-03 2.103757210992229267e-03 -2.969808184843254848e-03 -1.918681664665532020e-04 -2.408159296478649784e-03
4.000000000000000000e+00 -1.435508246776932492e-02 2.801272895721622358e-02 -2.168976993322622657e-02 -4.987296084489245551e-02 -2.541934236947523962e-02 -3.943958676011899422e-02 -3.535260616972640130e-02 -3.487487439540032375e-02 -3.699509417525988220e-02
4.100000000000000533e+00 5.826022234122657517e-02 -7.349391892309442564e-02 -9.854422486616259969e-02 -6.397461989906180757e-02 -7.628043462124617369e-02 -7.529712635617315242e-02 -7.375851166986757690e-02 -7.633823580185063185e-02 -7.490591880963097526e-02
4.200000000000000178e+00 -2.074063528372258047e-01 -1.721164441589413951e-01 -8.495836550435881263e-02 -7.926329162718645516e-02 -1.151252628456412019e-01 -1.180458244580942506e-01 -1.127099799049907647e-01 -1.149378060291387504e-01 -1.155869205233620023e-01
4.299999999999999822e+00 -2.016032753749170958e-01 -1.250621934510363076e-01 -1.729581709921413357e-01 -1.985413820490984915e-01 -1.556879769970741512e-01 -1.558447999294061970e-01 -1.561782082648919268e-01 -1.576645382369935011e-01 -1.567280853895663129e-01
4.400000000000000355e+00 -2.905899337234362778e-01 -2.336695885503310421e-01 -1.671526053910457055e-01 -2.028804351118680682e-01 -1.944848119772452366e-01 -2.039856138758798509e-01 -1.968577468990267698e-01 -1.985685473416122226e-01 -2.000521700005825632e-01
4.500000000000000000e+00 -7.923573961515256725e-02 -2.145110311802631564e-01 -1.861576343055346972e-01 -2.478825290685795768e-01 -2.273446288967053974e-01 -2.359378659742501494e-01 -2.451130796076454177e-01 -2.463760743418174637e-01 -2.430831576757377099e-01
4.600000000000000533e+00 -2.063285604217705016e-01 -3.053402545642640020e-01 -3.117828733569100730e-01 -2.679743224788519451e-01 -2.846401373805109714e-01 -2.895919222268487081e-01 -2.847584531860283263e-01 -2.895319836904030608e-01 -2.898000310865297413e-01
4.700000000000000178e+00 -6.097193056045877579e-01 -3.198376916084534893e-01 -3.588913108083537917e-01 -3.338108144945009514e-01 -3.515839094223105477e-01 -3.408511255319909838e-01 -3.354179976746764491e-01 -3.391281525682114384e-01 -3.352210596856913805e-01
4.800000000000000711e+00 -4.684850778453277798e-01 -3.371001359486746618e-01 -3.404003390305032628e-01 -3.636478197748167496e-01 -3.700566030441122534e-01 -3.746317843495734490e-01 -3.790450431468223025e-01 -3.819488039344902663e-01 -3.801298337037639086e-01
4.900000000000000355e+00 -5.190967126502867846e-01 -4.426673708876466273e-01 -3.825516573968336109e-01 -3.912725882555683765e-01 -4.086280432696934306e-01 -4.276063997494248259e-01 -4.269651439591301556e-01 -4.295022902183750491e-01 -4.287467069890321669e-01
5.000000000000000000e+00 -5.103293964533410776e-01 -4.936525656963939301e-01 -4.859168239259245570e-01 -5.000211852386730049e-01 -4.841613131536257053e-01 -4.767058600712550942e-01 -4.744423989328571123e-01 -4.767553791367991622e-01 -4.755097718175556598e-01
5.100000000000000533e+00 -4.026747147083210021e-01 -5.293774786505944796e-01 -5.308232078297570045e-01 -5.493192914689740691e-01 -5.323062949359670393e-01 -5.120419492621959279e-01 -5.241514722512017332e-01 -5.216881774611078493e-01 -5.241299911586914106e-01
5.200000000000000178e+00 -5.476065835895159717e-01 -5.133170614494709794e-01 -6.340249860260788184e-01 -5.818455096002309590e-01 -5.638918362520266570e-01 -5.835524956635763649e-01 -5.638072631048238748e-01 -5.674625630298123502e-01 -5.689512362796197431e-01
5.300000000000000711e+00 -7.240554200588875666e-01 -6.350120261183122006e-01 -6.381036063171164896e-01 -6.124170840602067845e-01 -6.207227248576335787e-01 -6.161309374398338257e-01 -6.153656909338349745e-01 -6.129657509205647115e-01 -6.139034305909579770e-01
5.400000000000000355e+00 -7.353003229638176430e-01 -5.852561425142315255e-01 -6.722857165888407316e-01 -6.464477097234552216e-01 -6.494084709679620593e-01 -6.623393116983413709e-01 -6.579583717692485401e-01 -6.583656228358217843e-01 -6.580209339346841935e-01
5.500000000000000000e+00 -7.620313387739844346e-01 -6.478682096921214439e-01 -6.756605857936260895e-01 -6.879022843158170142e-01 -6.964921331802866877e-01 -7.087295654591461158e-01 -7.071393139948515261e-01 -7.007888974975953200e-01 -7.018764288567637122e-01
5.600000000000000533e+00 -7.331919687108358064e-01 -7.714590501249815047e-01 -8.099221930588137441e-01 -7.418914578276035732e-01 -7.433586266651542873e-01 -7.487417780163148073e-01 -7.404968720003147764e-01 -7.450371132548090358e-01 -7.402307550720836904e-01
5.700000000000000178e+00 -7.895271855834402608e-01 -8.111388778972873359e-01 -7.285036178721943090e-01 -7.604627984391221229e-01 -7.871617169036014827e-01 -7.824602261317274987e-01 -7.797288075565858012e-01 -7.828505820080443600e-01 -7.820595621294055277e-01
5.800000000000000711e+00 -6.431736144066909633e-01 -8.053737629166224377e-01 -8.766590171647511420e-01 -8.066568459765548482e-01 -8.197600754545578683e-01 -8.192492506655236761e-01 -8.150766676965542912e-01 -8.185299624973998434e-01 -8.172659734376860330e-01
5.900000000000000355e+00 -7.167714962508928700e-01 -7.921527947625606192e-01 -8.915721232095094040e-01 -8.702221275388318800e-01 -8.498702238319677527e-01 -8.434670442065687057e-01 -8.503888018798363424e-01 -8.535497413871556693e-01 -8.520454840831332977e-01
6.000000000000000000e+00 -8.108738669687540757e-01 -8.845274271051252191e-01 -8.805823665415092316e-01 -8.561702044748389362e-01 -8.719445701430004192e-01 -8.810953683232138900e-01 -8.872765704391781805e-01 -8.836290433781981424e-01 -8.848390441605203938e-01
6.100000000000000533e+00 -9.440237769371490062e-01 -8.401918634670426655e-01 -9.200384331655548920e-01 -9.213881533103503996e-01 -9.054331480515439567e-01 -9.187354943864906032e-01 -9.143761038738776881e-01 -9.144208326830532974e-01 -9.149842653851076868e-01
6.200000000000000178e+00 -9.112266296366868801e-01 -9.853043482990748725e-01 -9.275811603379644499e-01 -9.190107429569850384e-01 -9.621825433191343313e-01 -9.469111143904315187e-01 -9.357566298772753699e-01 -9.410922239770507236e-01 -9.426175780332435306e-01
6.300000000000000711e+00 -9.229003847696769514e-01 -9.892121341238985233e-01 -9.365441353642035560e-01 -9.828978235776572037e-01 -9.662566270195308560e-01 -9.634304630148874393e-01 -9.643405065678717358e-01 -9.674164183697654407e-01 -9.670312786566697127e-01
6.400000000000000355e+00 -1.221122221801180352e+00 -9.597230082186550826e-01 -1.004997627826156092e+00 -1.003330175924269207e+00 -1.000802736499507795e+00 -9.761020781735396668e-01 -9.810740490549898496e-01 -9.885356639773882348e-01 -9.868181818432033570e-01
6.500000000000000000e+00 -1.091888307793905666e+00 -1.020045909847663523e+00 -1.053210084234620147e+00 -9.995388593076405259e-01 -1.006282278730597612e+00 -1.007293687504573043e+00 -1.009686481310405615e+00 -1.003377903499743873e+00 -1.004746927316156890e+00
6.600000000000000533e+00 -1.152019641368172920e+00 -9.413560562320122393e-01 -1.058346156467081745e+00 -9.733034750201476903e-01 -1.032028535308809003e+00 -1.025160043885106287e+00 -1.023098081321085484e+00 -1.018904845060760733e+00 -1.021040085974039835e+00
6.700000000000000178e+00 -9.328755575687509571e-01 -1.063542237232875776e+00 -1.030620987064600369e+00 -1.020079330798599804e+00 -1.035044218881597811e+00 -1.041841735178128170e+00 -1.035122829228549923e+00 -1.036508518197154505e+00 -1.034431619084847265e+00
6.800000000000000711e+00 -8.877279427935088618e-01 -1.108725168566618180e+00 -1.005449078794681927e+00 -1.048080063935757700e+00 -1.053535734246406008e+00 -1.042808827650251402e+00 -1.039643979687434161e+00 -1.038841279598559986e+00 -1.042730067158820662e+00
6.900000000000000355e+00 -9.875289669419736738e-01 -1.115801645838605749e+00 -1.035906484629074864e+00 -1.052637763469521426e+00 -1.036295631784725169e+00 -1.043901406178295632e+00 -1.046073039604022537e+00 -1.043340622418861718e+00 -1.048924840146387760e+00
7.000000000000000000e+00 -9.638270547308402936e-01 -1.005710856112453921e+00 -9.924962494211301278e-01 -1.037716199579002074e+00 -1.052251483496715156e+00 -1.054139488383103229e+00 -1.053221160457555872e+00 -1.050250815426987616e+00 -1.052541077140881409e+00
7.100000000000000533e+00 -1.094151707886644731e+00 -1.205940806019063727e+00 -1.055911887173839991e+00 -1.020590040389105724e+00 -1.062141331493418051e+00 -1.059129256111562167e+00 -1.051088866582428949e+00 -1.051933518631585240e+00 -1.051191224766679699e+00
7.200000000000000178e+00 -7.851570485304133484e-01 -1.037343655255950292e+00 -1.080169044399933442e+00 -1.062778084962384240e+00 -1.054657910453450143e+00 -1.058966003212694629e+00 -1.049999209440237724e+00 -1.048699556225293872e+00 -1.049596792367698317e+00
7.300000000000000711e+00 -9.149216153502414128e-01 -1.076785458827355990e+00 -1.012857697392258283e+00 -1.047480813208146788e+00 -1.046814589054057221e+00 -1.046541342189561297e+00 -1.049524535906250167e+00 -1.044059779828900414e+00 -1.043925340806007407e+00
7.400000000000000355e+00 -8.019534626233304486e-01 -1.044423476262952066e+00 -1.005770615395540579e+00 -1.044537493013569129e+00 -1.039378910977404313e+00 -1.030448903566931751e+00 -1.034341386079828728e+00 -1.036272743775659810e+00 -1.037680317526445961e+00
7.500000000000000000e+00 -1.111364427988143389e+00 -1.011278700654822282e+00 -1.008437782910272862e+00 -1.000272594214587807e+00 -1.034645254146084214e+00 -1.025169310377415544e+00 -1.029752747489063536e+00 -1.028880784016023675e+00 -1.030900761852470149e+00
7.600000000000000533e+00 -9.030325416268351058e-01 -9.388497115194986975e-01 -1.025531882957123830e+00 -1.023191125361113674e+00 -9.990551843212913674e-01 -1.020036070206502554e+00 -1.011231142113354187e+00 -1.018582256489432458e+00 -1.017247452946885566e+00
7.700000000000000178e+00 -1.115205468255202836e+00 -1.116211413751778903e+00 -9.931700062239395832e-01 -1.039377870619456745e+00 -1.008996616542149782e+00 -1.003622200349275850e+00 -1.013157019185177976e+00 -1.001088399837400278e+00 -1.005812370088600805e+00
7.800000000000000711e+00 -1.181122645825098960e+00 -9.952203112883112324e-01 -9.751117992661216816e-01 -9.885026438021377038e-01 -9.937457522153611000e-01 -9.857360219578293892e-01 -9.880376192615004660e-01 -9.927697039890314157e-01 -9.915142047245879553e-01
7.900000000000000355e+00 -8.921927119627217628e-01 -1.037902972109934652e+00 -9.718130679439946906e-01 -9.729340422832671864e-01 -9.625715348068060173e-01 -9.691192726729644935e-01 -9.768987247895535297e-01 -9.734011682035977886e-01 -9.752499818174819035e-01
8.000000000000000000e+00 -1.118855783194339981e+00 -9.509875087856112241e-01 -9.974613679169513913e-01 -9.468548075746507919e-01 -9.667959824145658798e-01 -9.603987996420317863e-01 -9.545782358954294500e-01 -9.555903283203619480e-01 -9.575864953003544455e-01
8.099999999999999645e+00 -9.993338115740402205e-01 -9.656268691501243007e-01 -9.658186421473325955e-01 -9.379692671704442652e-01 -9.428174132408566610e-01 -9.352647428580022071e-01 -9.416027374097355462e-01 -9.441039984266655916e-01 -9.404826583212280156e-01
8.200000000000001066e+00 -7.927670544665558205e-01 -9.209055537621048115e-01 -9.221930027152384080e-01 -9.264153934409844471e-01 -9.256468326309056360e-01 -9.275420386962321961e-01 -9.215390114238058983e-01 -9.229783336685483119e-01 -9.244024507263808310e-01
8.300000000000000711e+00 -8.523194909753669668e-01 -9.130980557964638589e-01 -8.987639560040100450e-01 -9.157131381602949816e-01 -8.923151616502117411e-01 -9.070402000808279741e-01 -9.042139758441047892e-01 -9.053886515699972604e-01 -9.058166697710015036e-01
8.400000000000000355e+00 -8.576135666778347266e-01 -9.401484451140854626e-01 -9.008775486882806272e-01 -8.760782002393857626e-01 -8.703588495330265573e-01 -8.848979180014626689e-01 -8.833022683813959164e-01 -8.848573462583689819e-01 -8.872855304669262644e-01
8.500000000000000000e+00 -6.744431806850090805e-01 -7.587602217295711382e-01 -8.693562948390095579e-01 -8.869983524820348464e-01 -8.588249163163158562e-01 -8.762917850266158659e-01 -8.682076878263719211e-01 -8.674322802402303356e-01 -8.698716986498490344e-01
8.599999999999999645e+00 -8.151709213040125857e-01 -7.198957120977544921e-01 -8.983279943277829860e-01 -8.317901785795472902e-01 -8.649184132599798680e-01 -8.487965947031398395e-01 -8.556786763039456734e-01 -8.504152520947874105e-01 -8.513086665062443714e-01
8.700000000000001066e+00 -8.616848353425700102e-01 -8.350161754441782769e-01 -8.349171860562236702e-01 -7.895509764835437760e-01 -8.188936570827766159e-01 -8.418222376974558996e-01 -8.283644575219571982e-01 -8.360948322996532012e-01 -8.354836365847388979e-01
8.800000000000000711e+00 -8.531845482913930079e-01 -8.305699738143837996e-01 -7.821573145824448625e-01 -8.246847791701291674e-01 -8.135948477679998403e-01 -8.148837903129774185e-01 -8.220559990534961337e-01 -8.187834923323240588e-01 -8.189292424013283611e-01
8.900000000000000355e+00 -7.785989700983074746e-01 -7.470204066331420645e-01 -7.868225392628765968e-01 -8.171079843896849049e-01 -8.025928518958436175e-01 -8.089966125192598057e-01 -8.043296793320233729e-01 -8.052965898091583030e-01 -8.060561470493528002e-01
9.000000000000000000e+00 -8.468292298227911852e-01 -7.533448517727519000e-01 -7.399478024269219301e-01 -8.112584958097481813e-01 -7.891273156162816882e-01 -7.892148785828919655e-01 -7.897601982325364034e-01 -7.944322092566384885e-01 -7.930985825599459194e-01
9.099999999999999645e+00 -8.591953510696694885e-01 -7.995498188725760347e-01 -8.145921568375370514e-01 -7.972876462126614605e-01 -7.724190234744613415e-01 -7.889501415399078343e-01 -7.838040455162919029e-01 -7.839046581789302914e-01 -7.835408337613050112e-01
9.200000000000001066e+00 -7.926946903843066217e-01 -7.711616606375704119e-01 -7.652443418539253139e-01 -7.826082722748400888e-01 -7.681470283394681298e-01 -7.834347125797185285e-01 -7.762722959441303860e-01 -7.734345965284757929e-01 -7.711986859702080199e-01
9.300000000000000711e+00 -7.675409442533792648e-01 -8.940501098445641226e-01 -7.410944093001062827e-01 -7.446265071331060748e-01 -7.579181152520678699e-01 -7.728375264072022688e-01 -7.650501338814944541e-01 -7.662803697824254190e-01 -7.662767595949734334e-01
9.400000000000000355e+00 -8.583637198925451184e-01 -7.721541165829526321e-01 -7.967959484185757058e-01 -7.480599921382881101e-01 -7.491265662140029757e-01 -7.674331160105909433e-01 -7.592617276537610982e-01 -7.579692448968055052e-01 -7.612056776847950790e-01
9.500000000000000000e+00 -8.494348670292436454e-01 -7.966130251889839142e-01 -7.857960815413068678e-01 -7.669857007455029851e-01 -7.648642895004166276e-01 -7.592137271610142069e-01 -7.610972562987684542e-01 -7.577175974526207947e-01 -7.579181674585550033e-01
9.600000000000001421e+00 -7.547094407830151619e-01 -7.961151616094896966e-01 -7.713190094054507284e-01 -7.721063783651946899e-01 -7.671254537592818723e-01 -7.704180186447496803e-01 -7.561130398225537341e-01 -7.595256235627193542e-01 -7.574739058847508311e-01
9.700000000000001066e+00 -8.573142294964628540e-01 -8.768853894573273022e-01 -7.553911725253752429e-01 -7.693685141487115464e-01 -7.745877128500652242e-01 -7.568798915826852047e-01 -7.642118034705041030e-01 -7.618698728260273612e-01 -7.609557741113929241e-01
9.800000000000000711e+00 -8.460601554335307473e-01 -6.789673898090363702e-01 -7.459699056488263702e-01 -7.841623545344398316e-01 -7.770093319308732926e-01 -7.707754281920194961e-01 -7.646885855533896992e-01 -7.677246770633728845e-01 -7.642876696900098299e-01
9.900000000000000355e+00 -7.891326920817913759e-01 -7.988004413944801430e-01 -7.458141266575284423e-01 -7.806311582171869823e-01 -7.702341777130063960e-01 -7.670470899352879179e-01 -7.719378766189198826e-01 -7.770150343293543704e-01 -7.714890808367532715e-01
1.000000000000000000e+01 -6.978273560975545298e-01 -9.695704132254274743e-01 -8.196509610068659635e-01 -7.923050999826509733e-01 -7.864356270510307612e-01 -7.731707607041540253e-01 -7.800443063890295514e-01 -7.824100082283957924e-01 -7.826004496815337497e-01
